glass_type,artifact_i,artifact_j,co_cluster_frequency,n_joint_resamples,k,stable_subclass_supported
铅钡,42,40,0.021108179419525065,379,6,0
铅钡,42,41,0.007957559681697613,377,6,0
铅钡,42,42,1.0,598,6,0
铅钡,42,43,0.24202127659574468,376,6,0
铅钡,42,44,0.0870712401055409,379,6,0
铅钡,42,45,0.28720626631853785,383,6,0
铅钡,42,46,0.43010752688172044,372,6,0
铅钡,42,47,0.31958762886597936,388,6,0
铅钡,42,48,0.08951406649616368,391,6,0
铅钡,42,49,0.12087912087912088,364,6,0
铅钡,42,50,0.07552083333333333,384,6,0
铅钡,42,51,0.06451612903225806,372,6,0
铅钡,42,52,0.044386422976501305,383,6,0
铅钡,42,53,0.2794871794871795,390,6,0
铅钡,42,54,0.06406685236768803,359,6,0
铅钡,42,55,0.2948717948717949,390,6,0
铅钡,42,56,0.12987012987012986,385,6,0
铅钡,42,57,0.125,360,6,0
铅钡,42,58,0.33242506811989103,367,6,0
铅钡,43,02,0.11450381679389313,393,6,0
铅钡,43,08,0.24105011933174225,419,6,0
铅钡,43,11,0.5190217391304348,368,6,0
铅钡,43,19,0.7783505154639175,388,6,0
铅钡,43,20,0.30319148936170215,376,6,0
铅钡,43,23,0.15508021390374332,374,6,0
铅钡,43,24,0.15803814713896458,367,6,0
铅钡,43,25,0.09243697478991597,357,6,0
铅钡,43,26,0.1595744680851064,376,6,0
铅钡,43,28,0.0025575447570332483,391,6,0
铅钡,43,29,0.005208333333333333,384,6,0
铅钡,43,30,0.27114427860696516,402,6,0
铅钡,43,31,0.010075566750629723,397,6,0
铅钡,43,32,0.002570694087403599,389,6,0
铅钡,43,33,0.005333333333333333,375,6,0
铅钡,43,34,0.16321243523316062,386,6,0
铅钡,43,35,0.005235602094240838,382,6,0
铅钡,43,36,0.0703125,384,6,0
铅钡,43,37,0.19402985074626866,402,6,0
铅钡,43,38,0.07356948228882834,367,6,0
铅钡,43,39,0.1056701030927835,388,6,0
铅钡,43,40,0.11842105263157894,380,6,0
铅钡,43,41,0.2807017543859649,399,6,0
铅钡,43,42,0.24202127659574468,376,6,0
铅钡,43,43,1.0,602,6,0
铅钡,43,44,0.0,388,6,0
铅钡,43,45,0.007556675062972292,397,6,0
铅钡,43,46,0.02857142857142857,385,6,0
铅钡,43,47,0.03713527851458886,377,6,0
铅钡,43,48,0.002617801047120419,382,6,0
铅钡,43,49,0.17553191489361702,376,6,0
铅钡,43,50,0.4,370,6,0
铅钡,43,51,0.5564516129032258,372,6,0
铅钡,43,52,0.1649214659685864,382,6,0
铅钡,43,53,0.0,371,6,0
铅钡,43,54,0.6129032258064516,372,6,0
铅钡,43,55,0.055415617128463476,397,6,0
铅钡,43,56,0.12953367875647667,386,6,0
铅钡,43,57,0.18328840970350405,371,6,0
铅钡,43,58,0.7972222222222223,360,6,0
铅钡,44,02,0.049019607843137254,408,6,0
铅钡,44,08,0.0,427,6,0
铅钡,44,11,0.010899182561307902,367,6,0
铅钡,44,19,0.007614213197969543,394,6,0
铅钡,44,20,0.05053191489361702,376,6,0
铅钡,44,23,0.03535353535353535,396,6,0
铅钡,44,24,0.0027548209366391185,363,6,0
铅钡,44,25,0.09893048128342247,374,6,0
铅钡,44,26,0.0,399,6,0
铅钡,44,28,0.8900523560209425,382,6,0
铅钡,44,29,0.887468030690537,391,6,0
铅钡,44,30,0.08184143222506395,391,6,0
铅钡,44,31,0.2617283950617284,405,6,0
铅钡,44,32,0.1260053619302949,373,6,0
铅钡,44,33,0.3148614609571788,397,6,0
铅钡,44,34,0.005221932114882507,383,6,0
铅钡,44,35,0.09066666666666667,375,6,0
铅钡,44,36,0.007792207792207792,385,6,0
铅钡,44,37,0.07542579075425791,411,6,0
铅钡,44,38,0.0027548209366391185,363,6,0
铅钡,44,39,0.012853470437017995,389,6,0
铅钡,44,40,0.0026246719160104987,381,6,0
铅钡,44,41,0.027707808564231738,397,6,0
铅钡,44,42,0.0870712401055409,379,6,0
铅钡,44,43,0.0,388,6,0
铅钡,44,44,1.0,610,6,0
铅钡,44,45,0.5552699228791774,389,6,0
铅钡,44,46,0.30913978494623656,372,6,0
铅钡,44,47,0.15721649484536082,388,6,0
铅钡,44,48,0.9195979899497487,398,6,0
铅钡,44,49,0.27320954907161804,377,6,0
铅钡,44,50,0.007978723404255319,376,6,0
铅钡,44,51,0.013227513227513227,378,6,0
铅钡,44,52,0.0027247956403269754,367,6,0
铅钡,44,53,0.6178660049627791,403,6,0
铅钡,44,54,0.0025380710659898475,394,6,0
铅钡,44,55,0.09511568123393316,389,6,0
铅钡,44,56,0.015503875968992248,387,6,0
铅钡,44,57,0.010869565217391304,368,6,0
铅钡,44,58,0.005434782608695652,368,6,0
铅钡,45,02,0.047619047619047616,399,6,0
铅钡,45,08,0.004819277108433735,415,6,0
铅钡,45,11,0.049586776859504134,363,6,0
铅钡,45,19,0.01804123711340206,388,6,0
铅钡,45,20,0.10335917312661498,387,6,0
铅钡,45,23,0.1984126984126984,378,6,0
铅钡,45,24,0.02680965147453083,373,6,0
铅钡,45,25,0.2868421052631579,380,6,0
铅钡,45,26,0.0025252525252525255,396,6,0
铅钡,45,28,0.5412371134020618,388,6,0
铅钡,45,29,0.35309278350515466,388,6,0
铅钡,45,30,0.11335012594458438,397,6,0
铅钡,45,31,0.39518072289156625,415,6,0
铅钡,45,32,0.3549222797927461,386,6,0
铅钡,45,33,0.655940594059406,404,6,0
铅钡,45,34,0.03655352480417755,383,6,0
铅钡,45,35,0.16449086161879894,383,6,0
铅钡,45,36,0.06923076923076923,390,6,0
铅钡,45,37,0.3175,400,6,0
铅钡,45,38,0.03225806451612903,372,6,0
铅钡,45,39,0.015625,384,6,0
铅钡,45,40,0.005221932114882507,383,6,0
铅钡,45,41,0.02763819095477387,398,6,0
铅钡,45,42,0.28720626631853785,383,6,0
铅钡,45,43,0.007556675062972292,397,6,0
铅钡,45,44,0.5552699228791774,389,6,0
铅钡,45,45,1.0,614,6,0
铅钡,45,46,0.6492146596858639,382,6,0
铅钡,45,47,0.4205128205128205,390,6,0
铅钡,45,48,0.4961636828644501,391,6,0
铅钡,45,49,0.3629242819843342,383,6,0
铅钡,45,50,0.02295918367346939,392,6,0
铅钡,45,51,0.03526448362720403,397,6,0
铅钡,45,52,0.012919896640826873,387,6,0
铅钡,45,53,1.0,388,6,0
铅钡,45,54,0.021333333333333333,375,6,0
铅钡,45,55,0.25,400,6,0
铅钡,45,56,0.09595959595959595,396,6,0
铅钡,45,57,0.07180851063829788,376,6,0
铅钡,45,58,0.01366120218579235,366,6,0
铅钡,46,02,0.07235142118863049,387,6,0
铅钡,46,08,0.0024330900243309003,411,6,0
铅钡,46,11,0.1404494382022472,356,6,0
铅钡,46,19,0.05570291777188329,377,6,0
铅钡,46,20,0.0948509485094851,369,6,0
铅钡,46,23,0.2016348773841962,367,6,0
铅钡,46,24,0.13428571428571429,350,6,0
铅钡,46,25,0.45217391304347826,345,6,0
铅钡,46,26,0.0,375,6,0
铅钡,46,28,0.3633879781420765,366,6,0
铅钡,46,29,0.26063829787234044,376,6,0
铅钡,46,30,0.20207253886010362,386,6,0
铅钡,46,31,0.36855670103092786,388,6,0
铅钡,46,32,0.4837837837837838,370,6,0
铅钡,46,33,0.7714285714285715,385,6,0
铅钡,46,34,0.1566579634464752,383,6,0
铅钡,46,35,0.17073170731707318,369,6,0
铅钡,46,36,0.23759791122715404,383,6,0
铅钡,46,37,0.3225,400,6,0
铅钡,46,38,0.1452513966480447,358,6,0
铅钡,46,39,0.03753351206434316,373,6,0
铅钡,46,40,0.016129032258064516,372,6,0
铅钡,46,41,0.0582010582010582,378,6,0
铅钡,46,42,0.43010752688172044,372,6,0
铅钡,46,43,0.02857142857142857,385,6,0
铅钡,46,44,0.30913978494623656,372,6,0
铅钡,46,45,0.6492146596858639,382,6,0
铅钡,46,46,1.0,591,6,0
铅钡,46,47,0.7016129032258065,372,6,0
铅钡,46,48,0.352,375,6,0
铅钡,46,49,0.5092838196286472,377,6,0
铅钡,46,50,0.181058495821727,359,6,0
铅钡,46,51,0.15281501340482573,373,6,0
铅钡,46,52,0.0948509485094851,369,6,0
铅钡,46,53,0.624,375,6,0
铅钡,46,54,0.11813186813186813,364,6,0
铅钡,46,55,0.5271317829457365,387,6,0
铅钡,46,56,0.1989100817438692,367,6,0
铅钡,46,57,0.1362397820163488,367,6,0
铅钡,46,58,0.044444444444444446,360,6,0
铅钡,47,02,0.04081632653061224,392,6,0
铅钡,47,08,0.009569377990430622,418,6,0
铅钡,47,11,0.13702623906705538,343,6,0
铅钡,47,19,0.020618556701030927,388,6,0
铅钡,47,20,0.0712401055408971,379,6,0
铅钡,47,23,0.368,375,6,0
铅钡,47,24,0.30919220055710306,359,6,0
铅钡,47,25,0.5471204188481675,382,6,0
铅钡,47,26,0.007425742574257425,404,6,0
铅钡,47,28,0.1554959785522788,373,6,0
铅钡,47,29,0.09975062344139651,401,6,0
铅钡,47,30,0.2421875,384,6,0
铅钡,47,31,0.27692307692307694,390,6,0
铅钡,47,32,0.5283018867924528,371,6,0
铅钡,47,33,0.7037974683544304,395,6,0
铅钡,47,34,0.24935064935064935,385,6,0
铅钡,47,35,0.25065963060686014,379,6,0
铅钡,47,36,0.3451086956521739,368,6,0
铅钡,47,37,0.30392156862745096,408,6,0
铅钡,47,38,0.2585227272727273,352,6,0
铅钡,47,39,0.1566579634464752,383,6,0
铅钡,47,40,0.05994550408719346,367,6,0
铅钡,47,41,0.041343669250646,387,6,0
铅钡,47,42,0.31958762886597936,388,6,0
铅钡,47,43,0.03713527851458886,377,6,0
铅钡,47,44,0.15721649484536082,388,6,0
铅钡,47,45,0.4205128205128205,390,6,0
铅钡,47,46,0.7016129032258065,372,6,0
铅钡,47,47,1.0,601,6,0
铅钡,47,48,0.12401055408970976,379,6,0
铅钡,47,49,0.24934383202099739,381,6,0
铅钡,47,50,0.2804232804232804,378,6,0
铅钡,47,51,0.21485411140583555,377,6,0
铅钡,47,52,0.16666666666666666,378,6,0
铅钡,47,53,0.4031413612565445,382,6,0
铅钡,47,54,0.21680216802168023,369,6,0
铅钡,47,55,0.6717948717948717,390,6,0
铅钡,47,56,0.40625,384,6,0
铅钡,47,57,0.306282722513089,382,6,0
铅钡,47,58,0.028089887640449437,356,6,0
铅钡,48,02,0.05597964376590331,393,6,0
铅钡,48,08,0.0,408,6,0
铅钡,48,11,0.01928374655647383,363,6,0
铅钡,48,19,0.013157894736842105,380,6,0
铅钡,48,20,0.058823529411764705,357,6,0
铅钡,48,23,0.0291005291005291,378,6,0
铅钡,48,24,0.0,355,6,0
铅钡,48,25,0.10079575596816977,377,6,0
铅钡,48,26,0.0,377,6,0
铅钡,48,28,0.810880829015544,386,6,0
铅钡,48,29,0.9683377308707124,379,6,0
铅钡,48,30,0.11904761904761904,378,6,0
铅钡,48,31,0.25380710659898476,394,6,0
铅钡,48,32,0.08446866485013624,367,6,0
铅钡,48,33,0.2725,400,6,0
铅钡,48,34,0.0053475935828877,374,6,0
铅钡,48,35,0.05333333333333334,375,6,0
铅钡,48,36,0.01358695652173913,368,6,0
铅钡,48,37,0.07575757575757576,396,6,0
铅钡,48,38,0.00558659217877095,358,6,0
铅钡,48,39,0.016129032258064516,372,6,0
铅钡,48,40,0.00267379679144385,374,6,0
铅钡,48,41,0.023316062176165803,386,6,0
铅钡,48,42,0.08951406649616368,391,6,0
铅钡,48,43,0.002617801047120419,382,6,0
铅钡,48,44,0.9195979899497487,398,6,0
铅钡,48,45,0.4961636828644501,391,6,0
铅钡,48,46,0.352,375,6,0
铅钡,48,47,0.12401055408970976,379,6,0
铅钡,48,48,1.0,599,6,0
铅钡,48,49,0.30927835051546393,388,6,0
铅钡,48,50,0.013297872340425532,376,6,0
铅钡,48,51,0.005291005291005291,378,6,0
铅钡,48,52,0.0,378,6,0
铅钡,48,53,0.5345744680851063,376,6,0
铅钡,48,54,0.002785515320334262,359,6,0
铅钡,48,55,0.09866666666666667,375,6,0
铅钡,48,56,0.023255813953488372,387,6,0
铅钡,48,57,0.008333333333333333,360,6,0
铅钡,48,58,0.005494505494505495,364,6,0
铅钡,49,02,0.4609375,384,6,0
铅钡,49,08,0.041666666666666664,408,6,0
铅钡,49,11,0.29329608938547486,358,6,0
铅钡,49,19,0.33156498673740054,377,6,0
铅钡,49,20,0.11444141689373297,367,6,0
铅钡,49,23,0.06149732620320856,374,6,0
铅钡,49,24,0.020348837209302327,344,6,0
铅钡,49,25,0.3,360,6,0
铅钡,49,26,0.032432432432432434,370,6,0
铅钡,49,28,0.27319587628865977,388,6,0
铅钡,49,29,0.2684931506849315,365,6,0
铅钡,49,30,0.6322751322751323,378,6,0
铅钡,49,31,0.5430809399477807,383,6,0
铅钡,49,32,0.22010869565217392,368,6,0
铅钡,49,33,0.375,376,6,0
铅钡,49,34,0.03208556149732621,374,6,0
铅钡,49,35,0.057065217391304345,368,6,0
铅钡,49,36,0.05026455026455026,378,6,0
铅钡,49,37,0.08010335917312661,387,6,0
铅钡,49,38,0.0273972602739726,365,6,0
铅钡,49,39,0.03561643835616438,365,6,0
铅钡,49,40,0.016574585635359115,362,6,0
铅钡,49,41,0.38133333333333336,375,6,0
铅钡,49,42,0.12087912087912088,364,6,0
铅钡,49,43,0.17553191489361702,376,6,0
铅钡,49,44,0.27320954907161804,377,6,0
铅钡,49,45,0.3629242819843342,383,6,0
铅钡,49,46,0.5092838196286472,377,6,0
铅钡,49,47,0.24934383202099739,381,6,0
铅钡,49,48,0.30927835051546393,388,6,0
铅钡,49,49,1.0,592,6,0
铅钡,49,50,0.2764227642276423,369,6,0
铅钡,49,51,0.27393617021276595,376,6,0
铅钡,49,52,0.06510416666666667,384,6,0
铅钡,49,53,0.375,376,6,0
铅钡,49,54,0.2219178082191781,365,6,0
铅钡,49,55,0.20618556701030927,388,6,0
铅钡,49,56,0.11080332409972299,361,6,0
铅钡,49,57,0.10227272727272728,352,6,0
铅钡,49,58,0.2612359550561798,356,6,0
铅钡,50,02,0.1628498727735369,393,6,0
铅钡,50,08,0.059113300492610835,406,6,0
铅钡,50,11,0.4093567251461988,342,6,0
铅钡,50,19,0.3333333333333333,378,6,0
铅钡,50,20,0.09115281501340483,373,6,0
铅钡,50,23,0.07238605898123325,373,6,0
铅钡,50,24,0.0847457627118644,354,6,0
铅钡,50,25,0.21022727272727273,352,6,0
铅钡,50,26,0.04076086956521739,368,6,0
铅钡,50,28,0.013550135501355014,369,6,0
铅钡,50,29,0.005249343832020997,381,6,0
铅钡,50,30,0.43466666666666665,375,6,0
铅钡,50,31,0.012953367875647668,386,6,0
铅钡,50,32,0.008174386920980926,367,6,0
铅钡,50,33,0.029649595687331536,371,6,0
铅钡,50,34,0.3900523560209424,382,6,0
铅钡,50,35,0.07202216066481995,361,6,0
铅钡,50,36,0.4745308310991957,373,6,0
铅钡,50,37,0.05235602094240838,382,6,0
铅钡,50,38,0.46831955922865015,363,6,0
铅钡,50,39,0.33421750663129973,377,6,0
铅钡,50,40,0.3068181818181818,352,6,0
铅钡,50,41,0.19946808510638298,376,6,0
铅钡,50,42,0.07552083333333333,384,6,0
铅钡,50,43,0.4,370,6,0
铅钡,50,44,0.007978723404255319,376,6,0
铅钡,50,45,0.02295918367346939,392,6,0
铅钡,50,46,0.181058495821727,359,6,0
铅钡,50,47,0.2804232804232804,378,6,0
铅钡,50,48,0.013297872340425532,376,6,0
铅钡,50,49,0.2764227642276423,369,6,0
铅钡,50,50,1.0,585,6,0
铅钡,50,51,0.9444444444444444,360,6,0
铅钡,50,52,0.6253369272237197,371,6,0
铅钡,50,53,0.016853932584269662,356,6,0
铅钡,50,54,0.7681940700808625,371,6,0
铅钡,50,55,0.33676092544987146,389,6,0
铅钡,50,56,0.6133333333333333,375,6,0
铅钡,50,57,0.6384180790960452,354,6,0
铅钡,50,58,0.3595505617977528,356,6,0
铅钡,51,02,0.14540816326530612,392,6,0
铅钡,51,08,0.097799511002445,409,6,0
铅钡,51,11,0.3391304347826087,345,6,0
铅钡,51,19,0.3780160857908847,373,6,0
铅钡,51,20,0.09408602150537634,372,6,0
铅钡,51,23,0.051075268817204304,372,6,0
铅钡,51,24,0.049315068493150684,365,6,0
铅钡,51,25,0.18681318681318682,364,6,0
铅钡,51,26,0.07088607594936709,395,6,0
铅钡,51,28,0.013623978201634877,367,6,0
铅钡,51,29,0.005154639175257732,388,6,0
铅钡,51,30,0.446524064171123,374,6,0
铅钡,51,31,0.012468827930174564,401,6,0
铅钡,51,32,0.005305039787798408,377,6,0
铅钡,51,33,0.043701799485861184,389,6,0
铅钡,51,34,0.3359375,384,6,0
铅钡,51,35,0.03672316384180791,354,6,0
铅钡,51,36,0.42021276595744683,376,6,0
铅钡,51,37,0.04071246819338423,393,6,0
铅钡,51,38,0.3788300835654596,359,6,0
铅钡,51,39,0.31351351351351353,370,6,0
铅钡,51,40,0.23529411764705882,357,6,0
铅钡,51,41,0.31693989071038253,366,6,0
铅钡,51,42,0.06451612903225806,372,6,0
铅钡,51,43,0.5564516129032258,372,6,0
铅钡,51,44,0.013227513227513227,378,6,0
铅钡,51,45,0.03526448362720403,397,6,0
铅钡,51,46,0.15281501340482573,373,6,0
铅钡,51,47,0.21485411140583555,377,6,0
铅钡,51,48,0.005291005291005291,378,6,0
铅钡,51,49,0.27393617021276595,376,6,0
铅钡,51,50,0.9444444444444444,360,6,0
铅钡,51,51,1.0,591,6,0
铅钡,51,52,0.5227882037533512,373,6,0
铅钡,51,53,0.018867924528301886,371,6,0
铅钡,51,54,0.8516483516483516,364,6,0
铅钡,51,55,0.28388746803069054,391,6,0
铅钡,51,56,0.5251989389920424,377,6,0
铅钡,51,57,0.5983379501385041,361,6,0
铅钡,51,58,0.4715909090909091,352,6,0
铅钡,52,02,0.028423772609819122,387,6,0
铅钡,52,08,0.03431372549019608,408,6,0
铅钡,52,11,0.11965811965811966,351,6,0
铅钡,52,19,0.09523809523809523,378,6,0
铅钡,52,20,0.057065217391304345,368,6,0
铅钡,52,23,0.0392156862745098,357,6,0
铅钡,52,24,0.043835616438356165,365,6,0
铅钡,52,25,0.13764044943820225,356,6,0
铅钡,52,26,0.05235602094240838,382,6,0
铅钡,52,28,0.008,375,6,0
铅钡,52,29,0.0,375,6,0
铅钡,52,30,0.15926892950391644,383,6,0
铅钡,52,31,0.002506265664160401,399,6,0
铅钡,52,32,0.0,366,6,0
铅钡,52,33,0.013333333333333334,375,6,0
铅钡,52,34,0.4845360824742268,388,6,0
铅钡,52,35,0.2222222222222222,369,6,0
铅钡,52,36,0.6054054054054054,370,6,0
铅钡,52,37,0.035623409669211195,393,6,0
铅钡,52,38,0.6555555555555556,360,6,0
铅钡,52,39,0.4945054945054945,364,6,0
铅钡,52,40,0.7893258426966292,356,6,0
铅钡,52,41,0.07253886010362694,386,6,0
铅钡,52,42,0.044386422976501305,383,6,0
铅钡,52,43,0.1649214659685864,382,6,0
铅钡,52,44,0.0027247956403269754,367,6,0
铅钡,52,45,0.012919896640826873,387,6,0
铅钡,52,46,0.0948509485094851,369,6,0
铅钡,52,47,0.16666666666666666,378,6,0
铅钡,52,48,0.0,378,6,0
铅钡,52,49,0.06510416666666667,384,6,0
铅钡,52,50,0.6253369272237197,371,6,0
铅钡,52,51,0.5227882037533512,373,6,0
铅钡,52,52,1.0,593,6,0
铅钡,52,53,0.0026041666666666665,384,6,0
铅钡,52,54,0.46612466124661245,369,6,0
铅钡,52,55,0.2506527415143603,383,6,0
铅钡,52,56,0.4594594594594595,370,6,0
铅钡,52,57,0.4478021978021978,364,6,0
铅钡,52,58,0.11263736263736264,364,6,0
铅钡,53,02,0.05343511450381679,393,6,0
铅钡,53,08,0.0072992700729927005,411,6,0
铅钡,53,11,0.029069767441860465,344,6,0
铅钡,53,19,0.005361930294906166,373,6,0
铅钡,53,20,0.09921671018276762,383,6,0
铅钡,53,23,0.16172506738544473,371,6,0
铅钡,53,24,0.019390581717451522,361,6,0
铅钡,53,25,0.2292817679558011,362,6,0
铅钡,53,26,0.005154639175257732,388,6,0
铅钡,53,28,0.5688311688311688,385,6,0
铅钡,53,29,0.3779527559055118,381,6,0
铅钡,53,30,0.10569105691056911,369,6,0
铅钡,53,31,0.38046272493573263,389,6,0
铅钡,53,32,0.328,375,6,0
铅钡,53,33,0.6214833759590793,391,6,0
铅钡,53,34,0.02577319587628866,388,6,0
铅钡,53,35,0.14325068870523416,363,6,0
铅钡,53,36,0.04864864864864865,370,6,0
铅钡,53,37,0.2653061224489796,392,6,0
铅钡,53,38,0.019178082191780823,365,6,0
铅钡,53,39,0.0326975476839237,367,6,0
铅钡,53,40,0.002680965147453083,373,6,0
铅钡,53,41,0.03608247422680412,388,6,0
铅钡,53,42,0.2794871794871795,390,6,0
铅钡,53,43,0.0,371,6,0
铅钡,53,44,0.6178660049627791,403,6,0
铅钡,53,45,1.0,388,6,0
铅钡,53,46,0.624,375,6,0
铅钡,53,47,0.4031413612565445,382,6,0
铅钡,53,48,0.5345744680851063,376,6,0
铅钡,53,49,0.375,376,6,0
铅钡,53,50,0.016853932584269662,356,6,0
铅钡,53,51,0.018867924528301886,371,6,0
铅钡,53,52,0.0026041666666666665,384,6,0
铅钡,53,53,1.0,594,6,0
铅钡,53,54,0.016260162601626018,369,6,0
铅钡,53,55,0.20533333333333334,375,6,0
铅钡,53,56,0.08638743455497382,382,6,0
铅钡,53,57,0.06552706552706553,351,6,0
铅钡,53,58,0.008333333333333333,360,6,0
铅钡,54,02,0.1164021164021164,378,6,0
铅钡,54,08,0.17206982543640897,401,6,0
铅钡,54,11,0.24929178470254956,353,6,0
铅钡,54,19,0.3181818181818182,374,6,0
铅钡,54,20,0.08707865168539326,356,6,0
铅钡,54,23,0.04054054054054054,370,6,0
铅钡,54,24,0.07736389684813753,349,6,0
铅钡,54,25,0.18181818181818182,374,6,0
铅钡,54,26,0.12266666666666666,375,6,0
铅钡,54,28,0.002688172043010753,372,6,0
铅钡,54,29,0.0026666666666666666,375,6,0
铅钡,54,30,0.3967828418230563,373,6,0
铅钡,54,31,0.015384615384615385,390,6,0
铅钡,54,32,0.0027397260273972603,365,6,0
铅钡,54,33,0.035422343324250684,367,6,0
铅钡,54,34,0.2649350649350649,385,6,0
铅钡,54,35,0.03142857142857143,350,6,0
铅钡,54,36,0.29301075268817206,372,6,0
铅钡,54,37,0.043478260869565216,391,6,0
铅钡,54,38,0.3194444444444444,360,6,0
铅钡,54,39,0.3945945945945946,370,6,0
铅钡,54,40,0.3002754820936639,363,6,0
铅钡,54,41,0.3421750663129973,377,6,0
铅钡,54,42,0.06406685236768803,359,6,0
铅钡,54,43,0.6129032258064516,372,6,0
铅钡,54,44,0.0025380710659898475,394,6,0
铅钡,54,45,0.021333333333333333,375,6,0
铅钡,54,46,0.11813186813186813,364,6,0
铅钡,54,47,0.21680216802168023,369,6,0
铅钡,54,48,0.002785515320334262,359,6,0
铅钡,54,49,0.2219178082191781,365,6,0
铅钡,54,50,0.7681940700808625,371,6,0
铅钡,54,51,0.8516483516483516,364,6,0
铅钡,54,52,0.46612466124661245,369,6,0
铅钡,54,53,0.016260162601626018,369,6,0
铅钡,54,54,1.0,585,6,0
铅钡,54,55,0.2519280205655527,389,6,0
铅钡,54,56,0.4676056338028169,355,6,0
铅钡,54,57,0.5520231213872833,346,6,0
铅钡,54,58,0.3286908077994429,359,6,0
铅钡,55,02,0.036585365853658534,410,6,0
铅钡,55,08,0.023529411764705882,425,6,0
铅钡,55,11,0.1557377049180328,366,6,0
铅钡,55,19,0.06766917293233082,399,6,0
铅钡,55,20,0.07751937984496124,387,6,0
铅钡,55,23,0.387434554973822,382,6,0
铅钡,55,24,0.26063829787234044,376,6,0
铅钡,55,25,0.8689839572192514,374,6,0
铅钡,55,26,0.019753086419753086,405,6,0
铅钡,55,28,0.07575757575757576,396,6,0
铅钡,55,29,0.07397959183673469,392,6,0
铅钡,55,30,0.26184538653366585,401,6,0
铅钡,55,31,0.18886198547215496,413,6,0
铅钡,55,32,0.32727272727272727,385,6,0
铅钡,55,33,0.44282238442822386,411,6,0
铅钡,55,34,0.49747474747474746,396,6,0
铅钡,55,35,0.15463917525773196,388,6,0
铅钡,55,36,0.5038759689922481,387,6,0
铅钡,55,37,0.2863849765258216,426,6,0
铅钡,55,38,0.42819148936170215,376,6,0
铅钡,55,39,0.3442211055276382,398,6,0
铅钡,55,40,0.14397905759162305,382,6,0
铅钡,55,41,0.04314720812182741,394,6,0
铅钡,55,42,0.2948717948717949,390,6,0
铅钡,55,43,0.055415617128463476,397,6,0
铅钡,55,44,0.09511568123393316,389,6,0
铅钡,55,45,0.25,400,6,0
铅钡,55,46,0.5271317829457365,387,6,0
铅钡,55,47,0.6717948717948717,390,6,0
铅钡,55,48,0.09866666666666667,375,6,0
铅钡,55,49,0.20618556701030927,388,6,0
铅钡,55,50,0.33676092544987146,389,6,0
铅钡,55,51,0.28388746803069054,391,6,0
铅钡,55,52,0.2506527415143603,383,6,0
铅钡,55,53,0.20533333333333334,375,6,0
铅钡,55,54,0.2519280205655527,389,6,0
铅钡,55,55,1.0,619,6,0
铅钡,55,56,0.6892230576441103,399,6,0
铅钡,55,57,0.5862068965517241,377,6,0
铅钡,55,58,0.082010582010582,378,6,0
铅钡,56,02,0.06565656565656566,396,6,0
铅钡,56,08,0.0831353919239905,421,6,0
铅钡,56,11,0.20738636363636365,352,6,0
铅钡,56,19,0.08244680851063829,376,6,0
铅钡,56,20,0.14054054054054055,370,6,0
铅钡,56,23,0.2857142857142857,371,6,0
铅钡,56,24,0.25722543352601157,346,6,0
铅钡,56,25,0.4861111111111111,360,6,0
铅钡,56,26,0.05641025641025641,390,6,0
铅钡,56,28,0.021052631578947368,380,6,0
铅钡,56,29,0.012919896640826873,387,6,0
铅钡,56,30,0.31746031746031744,378,6,0
铅钡,56,31,0.047979797979797977,396,6,0
铅钡,56,32,0.061170212765957445,376,6,0
铅钡,56,33,0.1038961038961039,385,6,0
铅钡,56,34,0.6068601583113457,379,6,0
铅钡,56,35,0.11140583554376658,377,6,0
铅钡,56,36,0.612565445026178,382,6,0
铅钡,56,37,0.16112531969309463,391,6,0
铅钡,56,38,0.5828729281767956,362,6,0
铅钡,56,39,0.5670886075949367,395,6,0
铅钡,56,40,0.2821917808219178,365,6,0
铅钡,56,41,0.08785529715762273,387,6,0
铅钡,56,42,0.12987012987012986,385,6,0
铅钡,56,43,0.12953367875647667,386,6,0
铅钡,56,44,0.015503875968992248,387,6,0
铅钡,56,45,0.09595959595959595,396,6,0
铅钡,56,46,0.1989100817438692,367,6,0
铅钡,56,47,0.40625,384,6,0
铅钡,56,48,0.023255813953488372,387,6,0
铅钡,56,49,0.11080332409972299,361,6,0
铅钡,56,50,0.6133333333333333,375,6,0
铅钡,56,51,0.5251989389920424,377,6,0
铅钡,56,52,0.4594594594594595,370,6,0
铅钡,56,53,0.08638743455497382,382,6,0
铅钡,56,54,0.4676056338028169,355,6,0
铅钡,56,55,0.6892230576441103,399,6,0
铅钡,56,56,1.0,599,6,0
铅钡,56,57,1.0,361,6,0
铅钡,56,58,0.09523809523809523,378,6,0
铅钡,57,02,0.08130081300813008,369,6,0
铅钡,57,08,0.12727272727272726,385,6,0
铅钡,57,11,0.2478134110787172,343,6,0
铅钡,57,19,0.12962962962962962,378,6,0
铅钡,57,20,0.15512465373961218,361,6,0
铅钡,57,23,0.2292817679558011,362,6,0
铅钡,57,24,0.23837209302325582,344,6,0
铅钡,57,25,0.40285714285714286,350,6,0
铅钡,57,26,0.09615384615384616,364,6,0
铅钡,57,28,0.011299435028248588,354,6,0
铅钡,57,29,0.002770083102493075,361,6,0
铅钡,57,30,0.3058510638297872,376,6,0
铅钡,57,31,0.034759358288770054,374,6,0
